"","w","n_imperv","n_perv","s_imperv","s_perv","k_sat","per_routed","cmelt","Tb","A1","B1"
"3919",1158.1577595789,0.174,0.03,8.988,5.274,5.291,63.7,0.878,0.623,0.00867,1.999
"3920",526.348176877946,0.085,0.196,6.739,6.166,3.193,62.6,2.938,-0.736,0.00146,1.74
"3921",1141.84267446399,0.092,0.052,0.877,4.06,0.487,21.5,3.571,-2.678,0.00861,2.56
"3922",804.894957924262,0.104,0.182,3.953,5.618,0.832,71.2,2.151,1.026,0.00935,2.606
"3923",1039.1790990252,0.095,0.104,7.828,1.557,3.72,2.8,3.344,-0.07,0.00555,1.951
"3924",1256.62615010515,0.123,0.169,4.497,3.787,4.182,36.7,2.74,2.936,0.0027,1.231
"3925",1271.86751225963,0.15,0.173,5.572,6.65,6.626,47.5,0.467,-1.792,0.00833,1.139
"3926",984.206145396456,0.126,0.161,8.216,5.191,9.469,0.8,2.724,-0.256,0.00561,2.826
"3927",528.596667340025,0.022,0.081,0.56,6.285,1.588,44.7,1.124,0.601,0.00139,2.382
"3928",785.628554178402,0.035,0.025,3.131,6.829,9.777,68.4,2.028,1.892,0.00241,2.057
"3929",1428.85689693503,0.122,0.015,7.96,6.162,1.633,23,2.706,-0.971,0.00148,2.264
"3930",685.86247228086,0.105,0.124,4.428,3.572,8.893,14,2.843,2.302,0.0018,2.717
"3931",837.578632403165,0.141,0.127,7.353,8.203,2.548,62.6,0.242,-1.816,0.00765,1.462
"3932",897.949498845264,0.086,0.028,5.347,6.656,2.1,46.7,0.404,-0.389,0.00707,1.861
"3933",1312.52949335612,0.092,0.014,4.576,0.39,3.539,46.2,2.597,-0.698,0.00641,1.349
"3934",1355.68883107044,0.073,0.049,4.415,2.445,8.149,67.3,3.263,-0.061,0.00591,2.814
"3935",748.551982222125,0.13,0.02,9.686,2.826,5.905,17.1,3.364,0.606,0.00902,1.302
"3936",597.284852061421,0.177,0.19,0.871,2.92,5.49,61.2,1.517,0.491,0.00487,1.04
"3937",1424.56065909937,0.153,0.169,1.965,3.255,6.841,69.1,0.781,2.053,0.00831,1.527
"3938",1469.99730123207,0.072,0.112,6.631,1.619,7.694,95,2.86,2.957,0.00618,1.524
"3939",889.421524712816,0.109,0.194,1.978,2.223,4.582,95.9,0.995,-1.334,0.00421,2.689
"3940",1076.13353570923,0.079,0.093,9.586,5.312,6.379,52.4,2.547,2.723,0.00433,1.73
"3941",1403.09465373866,0.125,0.109,4.035,0.47,5.197,14.2,3.615,0.851,0.00615,2.212
"3942",1053.26766590588,0.105,0.093,6.498,0.179,9.683,80.4,1.263,1.566,0.00594,1.126
"3943",619.82423462905,0.082,0.174,6.581,6.814,6.723,45.4,0.849,-0.947,0.00625,1.684
"3944",929.151639575139,0.117,0.045,3.101,4.612,9.735,83.9,1.18,-1.521,0.00615,2.688
"3945",877.076196018606,0.104,0.119,3.11,1.047,4.422,26.1,2.421,-2.124,0.00968,1.617
"3946",654.689205111936,0.17,0.18,7.83,1.128,0.669,23.1,2.133,-0.501,0.00459,1.997
"3947",630.493847187608,0.083,0.135,1.528,3.476,8.883,63.1,0.52,0,0.00989,2.106
"3948",1218.07156922296,0.054,0.102,1.718,6.444,2.239,25.3,2.549,-1.024,0.00309,1.149
"3949",1156.39295498841,0.185,0.095,0.628,2.937,5.566,33.6,0.645,-1.16,0.00435,2.836
"3950",874.401461333036,0.067,0.077,8.496,5.557,3.948,54.2,3.716,1.167,0.00162,2.274
"3951",583.74328748323,0.115,0.108,7.736,6.346,3.972,38.7,1.964,1.982,0.00787,1.881
"3952",1321.19430857711,0.045,0.162,2.261,1.597,2.282,55,2.067,-1.993,0.00389,1.082
"3953",907.765282783657,0.188,0.04,7.007,1.776,5.572,25.2,1.017,-2.259,0.00536,1.527
"3954",952.62816362083,0.144,0.124,1.836,1.362,7.487,88.3,0.382,-1.939,0.0047,1.897
"3955",1416.92920052446,0.189,0.16,5.208,5.265,2.837,15.9,0.752,2.839,0.00757,2.001
"3956",1104.88611855544,0.038,0.101,1.687,1.984,9.536,88.1,2.538,0.493,0.00939,2.306
"3957",588.743412867188,0.023,0.091,0.85,2.69,1.14,12.8,0.7,-1.889,0.00941,1.815
"3958",1412.71875635721,0.06,0.155,1.873,5.174,0.613,16.7,3.938,-1.757,0.00089,2.385
"3959",1458.7012398988,0.197,0.024,9.053,7.542,8.99,92,3.312,-0.802,0.00563,1.201
"3960",1263.34124919958,0.162,0.108,4.9,7.812,2.433,68.8,3.755,-2.689,0.00837,2.223
"3961",1330.1538459491,0.044,0.166,2.368,8.799,6.778,23.7,0.434,1.284,0.00303,1.091
"3962",1399.22121656127,0.138,0.075,9.15,9.625,0.471,72.2,0.173,-2.779,0.00596,1.634
"3963",535.167882684618,0.017,0.156,6.675,0.133,0.016,52.3,2.118,2.032,0.00856,1.964
"3964",651.901302859187,0.063,0.035,9.304,3.816,7.787,31.1,2.963,-1.97,0.0013,2.315
"3965",1427.7910545934,0.099,0.153,2.228,2.785,7.105,5.6,1.766,-0.603,0.00519,2.599
"3966",1011.79345441051,0.02,0.106,9.282,6.829,4.651,15.6,1.577,-1.131,0.00286,2.531
"3967",1149.41339287907,0.018,0.022,9.875,7.213,2.388,92.3,2.307,-0.863,0.0017,1.069
"3968",1338.11170700938,0.193,0.189,4.552,5.18,4.734,85.8,2.475,2.228,0.00613,1.575
"3969",1051.10665806569,0.074,0.116,0.41,7.178,4.594,95.8,2.53,1.862,0.00248,1.595
"3970",738.86076034978,0.019,0.132,9.888,7.127,9.308,48,2.303,0.543,0.00262,2.991
"3971",1023.2402109541,0.031,0.064,2.792,4.961,9.361,33.2,1.492,2.933,0.00123,1.471
"3972",772.566507337615,0.199,0.194,1.306,1.002,9.74,22.9,1.344,0.939,0.00449,2.224
"3973",867.602286627516,0.069,0.168,2.739,1.335,6.899,62.8,2.156,0.441,0.00448,2.131
"3974",549.459850881249,0.133,0.056,2.769,1.652,7.157,46.8,0.839,-1.856,0.0033,1.116
"3975",1281.94224555045,0.185,0.15,9.045,8.187,3.694,63.4,2.196,-1.142,0.00596,2.989
"3976",662.982377689332,0.138,0.111,8.347,3.669,0.865,85.3,1.499,2.44,0.00722,2.039
"3977",1069.73669282161,0.069,0.167,4.663,0.335,5.151,72.6,0.759,-2.881,0.00176,2.522
"3978",609.92438858375,0.177,0.2,3.52,4.613,1.297,90.5,0.31,1.009,0.00927,1.98
"3979",889.212265145034,0.026,0.063,7.502,0.419,8.557,48.2,2.396,-2.43,0.00374,2.457
"3980",885.504301637411,0.184,0.158,4.037,3.178,9.471,95.7,2.958,2.805,0.00166,1.295
"3981",700.453875819221,0.136,0.122,6.731,4.223,2.246,1.7,0.53,-0.337,0.00676,2.785
"3982",1130.5153821595,0.167,0.082,9.593,3.865,9.432,88.8,3.831,-1.064,0.00381,2.99
"3983",1437.07281141542,0.047,0.042,5.505,3.623,8.835,98.2,0.219,0.977,0.00411,2.1
"3984",614.817560883239,0.134,0.142,0.141,5,8.438,25.8,2.382,0.124,0.00459,1.229
"3985",717.719375388697,0.189,0.111,9.948,3.273,6.109,48.3,2.47,-1.723,0.00136,2.363
"3986",934.554567094892,0.158,0.092,2.531,2.124,1.569,50.3,0.866,1.751,0.00368,2.385
"3987",518.644289346412,0.093,0.087,7.56,8.534,6.926,63.4,0.216,2.575,0.00955,2.418
"3988",1298.21163928136,0.077,0.114,1.676,3.056,2.916,55.7,1.271,-2.991,0.00896,2.086
"3989",554.85798814334,0.019,0.166,7.266,1.669,3.794,50.8,0.28,-2.244,0.00789,1.151
"3990",1123.6378736794,0.042,0.02,1.843,6.612,8.169,25.6,2.036,0.901,0.00106,1.468
"3991",520.592844812199,0.098,0.036,5.224,9.424,1.553,63,3.898,0.548,0.00185,2.328
"3992",664.792354684323,0.193,0.158,4.985,3.112,3.548,32.4,3.381,-1.713,0.00132,1.93
"3993",1056.25478178263,0.118,0.015,0.334,7.531,9.957,92.7,3.427,-1.882,0.0076,1.232
"3994",831.890470115468,0.021,0.085,6.486,6.179,3.854,99.8,1.095,0.65,0.00481,2.102
"3995",503.989787306637,0.033,0.113,1.191,2.513,3.84,63.7,2.123,2.872,0.00883,2.08
"3996",567.318416433409,0.16,0.179,7.372,6.837,6.278,66.2,1.884,-0.798,0.00465,1.887
"3997",650.51805996336,0.121,0.072,9.579,6.333,4.05,7.3,0.3,1.67,0.00263,2.396
"3998",629.309960873798,0.085,0.048,5.536,5.42,8.316,99.1,1.608,-2.293,0.00057,2.762
"3999",1147.41182210855,0.198,0.142,3.118,3.554,0.962,65.8,0.973,0.457,0.00751,1.766
"4000",920.187502168119,0.073,0.056,4.681,3.869,8.909,70.7,2.261,1.823,0.00952,2.391
"4001",554.422931047156,0.076,0.132,4.684,8.852,3.651,62.1,0.615,-0.462,0.00542,2.534
"4002",845.746133942157,0.177,0.036,0.263,2.267,2.399,6.9,1.47,-0.873,0.00213,1.911
"4003",1029.77034961805,0.156,0.104,9.877,1.239,1.446,30.5,3.906,-0.89,0.00052,2.044
"4004",1106.58246208914,0.146,0.03,1.074,5.159,4.205,38.1,0.139,0.031,0.0016,1.154
"4005",881.646943511441,0.113,0.043,9.03,0.088,8.237,22.3,1.77,1.68,0.00496,2.463
"4006",1028.92999374308,0.023,0.063,6.732,4.542,2.16,9.1,1.437,-0.66,0.00802,1.426
"4007",501.96620891802,0.067,0.149,1.449,0.655,4.331,97.9,2.388,0.739,0.00064,2.646
"4008",1020.4778702464,0.185,0.122,6.244,1.041,8.656,72.7,3.913,2.333,0.0063,2.134
"4009",1467.39226323552,0.177,0.056,1.553,8.891,1.911,17.8,1.535,2.959,0.00193,2.496
"4010",957.280140370131,0.108,0.026,7.301,9.871,8.916,27.9,0.107,0.545,0.00342,1.215
"4011",843.098160577938,0.123,0.05,5.996,8.19,2.785,60.9,2.43,-1.283,0.00516,1.117
"4012",986.110767582431,0.152,0.033,4.341,3.275,7.588,47.5,3.358,1.503,0.00953,2.02
"4013",1327.83566252328,0.117,0.093,2.279,6.312,3.73,28.2,3.584,0.223,0.00177,2.518
"4014",898.950718343258,0.178,0.149,5.968,2.078,0.451,34.1,2.081,2.34,0.00495,2.039
"4015",1238.96470037289,0.036,0.026,5.11,1.077,3.343,39.6,0.744,-0.748,0.00123,1.26
"4016",1386.45893125795,0.016,0.016,4.183,0.052,5.445,42.2,1.414,-1.988,0.0063,2.323
"4017",1438.452944858,0.051,0.024,8.877,4.236,7.577,34.2,3.125,1.393,0.00985,1.828
"4018",1370.01884216443,0.036,0.037,3.316,6.921,5.754,17.5,3.119,1.559,0.00645,1.334
"4019",694.890120532364,0.145,0.176,7.33,5.791,9.947,14.4,0.541,-2.713,0.00801,1.27
"4020",562.502924818546,0.173,0.1,0.928,9.434,0.904,1.2,3.852,-2.966,0.00269,1.782
"4021",1346.05992375873,0.173,0.182,4.689,9.3,5.033,3.8,3.853,2.192,0.00168,1.957
"4022",510.53336635232,0.017,0.02,0.856,2.47,7.518,38.1,2.219,-2.218,0.00239,2.713
"4023",1351.41459642909,0.073,0.113,4.945,2.861,2.265,5.8,1.827,2.797,0.00406,2.586
"4024",1379.38363151625,0.174,0.094,5.872,5.765,2.113,93.1,2.204,1.857,0.00861,1.272
"4025",797.590394038707,0.191,0.096,6.969,1.882,4.708,63.5,3.339,-0.889,0.0063,1.226
"4026",949.117140611634,0.051,0.183,0.016,7.087,8.278,63.2,3.761,2.313,0.00342,2.066
"4027",1356.28070798703,0.022,0.178,0.697,7.907,5.309,31.3,0.451,-2.972,0.00353,2.799
"4028",952.659832313657,0.021,0.179,1.81,5.421,2.783,60.7,1.84,2.905,0.00441,2.67
"4029",1229.34675728902,0.077,0.185,4.173,3.829,8.004,90.6,0.428,-2.269,0.00901,2.01
"4030",737.15611663647,0.172,0.043,5.112,2.754,1.997,34.1,1.393,-0.6,0.00747,1.624
"4031",1165.14685424045,0.149,0.076,0.665,4.303,6.885,42.1,2.822,1.058,0.00289,1.098
"4032",1130.47660747543,0.036,0.068,2.708,7.202,5.641,82.2,3.803,2.065,0.00647,2.774
"4033",729.954240145162,0.14,0.037,1.664,8.451,3.744,56.6,3.74,0.874,0.00958,1.328
"4034",1177.83452221192,0.082,0.178,9.206,5.347,8.278,77.1,2.558,-0.161,0.00232,2.103
"4035",699.751019710675,0.027,0.05,7.028,3.364,2.165,39.7,2.414,1.12,0.00631,2.639
"4036",1130.40568237193,0.19,0.012,1.709,3.456,9.896,42.5,0.165,-0.066,0.00621,2.398
"4037",716.885599307716,0.162,0.193,3.526,4.691,7.049,5,0.734,1.319,0.00821,1.347
"4038",797.163477633148,0.107,0.047,3.02,5.127,7.738,55.4,2.504,-0.771,0.00291,1.496
"4039",1139.97397455387,0.187,0.14,3.943,2.023,9.218,46.3,3.746,-1.235,0.00203,2.036
"4040",537.113311234862,0.128,0.178,8.973,9.463,0.816,99.6,3.999,1.391,0.00891,1.044
"4041",1298.48590632901,0.169,0.023,9.421,4.13,0.198,69.1,1.467,2.986,0.00963,1.455
"4042",844.598003895953,0.052,0.153,5.593,1.422,1.853,5,1.111,-1.458,0.00942,1.653
"4043",678.632262162864,0.095,0.137,7.795,4.988,4.44,58.1,2.602,2.005,0.00272,2.676
"4044",953.309439122677,0.017,0.182,6.649,0.962,6.918,79.6,3.988,1.529,0.00268,1.87
"4045",707.348262658343,0.16,0.133,6.916,3.869,4.799,11,1.389,-2.419,0.00891,1.296
"4046",795.988035853952,0.133,0.147,3.258,9.129,2.821,0.7,3.924,2.17,0.0059,2.186
"4047",597.818066366017,0.123,0.102,0.704,4.183,0.179,1,0.77,-1.58,0.00264,2.174
"4048",1061.53640896082,0.151,0.035,1.05,1.599,8.103,25.6,0.111,-1.967,0.00029,2.681
"4049",1490.35600107163,0.084,0.077,7.618,7.072,9.583,44.1,0.627,2.717,0.00162,1.614
"4050",906.290384707972,0.05,0.129,5.876,0.007,5.276,11.1,2.989,-2.286,0.00301,1.714
"4051",1147.47829502448,0.197,0.192,3.864,9.254,8.006,59.4,0.603,0.571,0.00825,2.318
"4052",1282.7461862471,0.147,0.132,7.287,2.095,8.037,80.9,2.418,-0.98,0.00118,1.131
"4053",971.003713319078,0.061,0.196,5.406,7.163,8.515,27.6,3.026,2.2,0.00136,2.642
"4054",916.952783707529,0.138,0.06,9.328,1.385,3.539,63.5,1.024,1.249,0.00421,1.599
"4055",1254.09260089509,0.17,0.138,2.416,5.752,3.828,20.2,1.158,-2.577,0.00548,2.244
"4056",1185.4814037215,0.185,0.055,1.211,2.096,9.195,47.3,2.456,-0.492,0.00065,2.43
"4057",629.705711500719,0.083,0.128,5.439,3.522,0.64,23.4,2.811,-2.384,0.00671,2.845
"4058",853.794334456325,0.027,0.111,5.706,0.475,0.282,83.8,2.893,-1.548,0.00358,1.456
"4059",742.811040021479,0.194,0.046,9.987,4.428,3.112,40.9,2.574,2.867,0.00943,2.707
"4060",1137.94249179773,0.169,0.178,4.825,9.698,8.744,66.9,3.492,-1.769,0.00221,1.563
"4061",1390.3886389453,0.126,0.06,1.305,7.001,2.961,33.8,1.154,-1.801,0.00117,2.519
"4062",732.325738761574,0.147,0.138,2.088,0.583,1.826,23.6,2.794,2.892,0.00245,2.533
"4063",1177.94976150617,0.018,0.092,7.895,9.349,5.021,22.1,1.778,-0.583,0.00226,2.606
"4064",1195.36904478446,0.069,0.17,4.832,7.656,7.997,99.1,1.264,-2.443,0.00259,2.169
"4065",998.351838206872,0.141,0.072,0.441,1.33,0.731,58.6,0.573,1.828,0.00081,2.443
"4066",1435.81634759903,0.187,0.094,2.818,0.131,2.545,24.4,1.812,1.047,0.00965,1.78
"4067",527.436653617769,0.185,0.2,7.598,6.208,2.764,42.9,1.085,-1.218,0.00353,2.296
"4068",769.56785004586,0.127,0.073,3.515,5.993,5.072,59.1,0.985,0.802,0.00642,2.717
"4069",1147.66207896173,0.168,0.139,8.913,9.341,7.723,6.5,0.333,2.33,0.00525,2.935
"4070",1483.30188682303,0.144,0.094,3.796,4.528,5.122,32,2.607,-0.545,1e-04,1.363
"4071",748.590785078704,0.146,0.085,0.384,4.767,7.212,90.5,2.452,2.691,0.00397,1.99
"4072",675.254160072654,0.12,0.033,3.785,4.975,3.907,19.4,0.158,1.522,0.00612,1.518
"4073",900.852267397568,0.139,0.053,7.468,2.872,6.825,54.4,2.736,1.601,0.00292,2.741
"4074",1293.55505271815,0.183,0.104,3.369,6.277,8.314,71.5,0.569,-1.59,0.00175,2.239
"4075",1148.82842125371,0.154,0.155,3.721,0.627,2.985,49.3,3.801,-0.387,0.00111,1.694
"4076",670.996191212907,0.158,0.092,8.335,7.307,2.026,53.2,0.82,2.051,0.00781,2.041
"4077",630.354578373954,0.102,0.144,8.386,9.359,1.273,13,1.044,-1.284,0.00724,2.305
"4078",1416.48923768662,0.146,0.126,7.857,8.913,9.561,45.9,0.568,1.76,0.00515,2.367
"4079",1423.10336790979,0.151,0.078,5.099,7.116,7.32,74.2,1.68,-0.941,0.0093,2.109
"4080",691.887953551486,0.151,0.057,8.701,6.282,2.919,30.8,2.301,1.342,0.00573,1.995
"4081",645.143518457189,0.193,0.147,6.918,9.668,1.591,73.9,0.57,-0.167,0.00571,2.641
"4082",1071.17657829076,0.194,0.107,5.374,4.02,1.827,93.6,0.738,0.824,0.0097,2.173
"4083",1145.66149399616,0.018,0.071,2.389,4.744,9.834,27.2,0.991,-2.222,0.00526,2.736
"4084",1275.77363932505,0.029,0.125,7.965,9.406,0.466,21,0.434,-2.248,0.00571,2.914
"4085",573.108930606395,0.011,0.014,0.694,5.992,1.036,52.6,3.503,-1.002,0.00628,2.269
"4086",747.399140382186,0.019,0.132,5.778,5.6,7.577,72.8,1.518,-2.825,0.00303,2.64
"4087",1263.30543216318,0.143,0.052,2.77,2.333,2.114,74.8,2.782,-2.962,0.00069,2.99
"4088",788.284728070721,0.172,0.162,4.507,1.273,8.25,54.6,0.281,-1.045,0.00904,2.968
"4089",1153.98953016847,0.034,0.048,0.364,9.449,5.549,37.2,0.97,-1.4,0.00468,1.861
"4090",1472.05354087055,0.014,0.081,2.473,4.802,4.955,85.1,0.978,0.512,0.00052,1.682
"4091",937.093695625663,0.124,0.073,0.972,8.043,3.956,96.3,3.116,-0.793,0.00347,2.931
"4092",1288.35387597792,0.012,0.111,1.822,3.008,6.927,61.8,0.121,-0.087,0.00393,1.442
"4093",992.236002581194,0.146,0.076,6.163,3.592,0.845,60.8,3.361,1.593,0.00123,2.113
"4094",1348.80472463556,0.109,0.113,5.978,6.789,2.146,21.5,3.998,-2.98,0.0034,2.372
"4095",962.673963280395,0.171,0.126,9.591,9.91,0.496,46.6,3.932,-1.663,0.00889,2
"4096",823.633166961372,0.046,0.141,3.934,4.395,9.894,51.8,2.577,2.389,0.00993,1.627
"4097",1323.60879867338,0.082,0.172,3.474,7.998,6.817,68.4,2.475,1.594,0.00196,2.111
"4098",1074.65998223051,0.121,0.163,0.579,1.901,2.351,98.3,3.167,0.038,0.0055,1.38
"4099",1293.19088323973,0.087,0.098,9.336,0.773,4.373,11.8,2.635,1.176,0.00531,2.893
"4100",1409.66002456844,0.109,0.035,8.46,7.952,3.519,91.2,2.645,-0.456,0.00898,2.13
"4101",1275.66246991046,0.024,0.12,6.235,2.047,5.673,16.7,0.494,2.076,0.00575,1.163
"4102",1421.61050019786,0.195,0.104,7.07,4.798,7.336,80.7,2.949,2.498,0.00683,1.306
"4103",790.269083110616,0.016,0.195,9.62,1.654,8.236,95.5,0.346,0.624,0.00084,2.168
"4104",1110.30874424614,0.078,0.107,7.588,0.132,3.375,13.3,0.631,1.231,0.00743,1.194
"4105",1098.57987076975,0.142,0.195,6.205,5.377,3.849,77.1,1.492,2.56,0.00937,1.434
"4106",503.733702702448,0.081,0.093,5.843,6.576,3.341,41.5,1.45,-0.256,0.00969,1.701
"4107",1104.25308579579,0.186,0.108,4.26,1.287,5.511,27.9,3.851,-0.872,0.00435,1.88
"4108",1361.96949356236,0.183,0.048,8.567,1.53,3.547,41.7,1.718,1.678,0.00691,1.183
"4109",832.690987503156,0.114,0.107,1.323,2.792,8.269,40.3,3.688,-0.327,0.00673,1.307
"4110",516.956641804427,0.161,0.02,0.136,0.533,6.73,67.5,1.107,-1.341,0.00434,1.757
"4111",869.987638900056,0.124,0.026,6.003,9.477,8.496,65,1.212,2.322,0.00384,1.469
"4112",763.987311627716,0.031,0.11,4.906,7.437,5.864,24.3,3.153,-1.142,0.0021,2.407
"4113",1002.65209726058,0.072,0.193,8.376,4.815,2.146,72.8,0.648,-1.298,0.00464,1.463
"4114",545.8363534417,0.169,0.163,0.651,8.609,2.864,71.2,2.097,2.592,0.00075,2.292
"4115",964.126447681338,0.011,0.157,0.793,4.751,8.053,18.7,0.399,-2.698,0.00604,2.068
"4116",1108.91772061586,0.187,0.042,1.974,3.868,6.365,58.4,1.561,2.802,0.00724,1.452
"4117",823.790287598968,0.089,0.012,7.736,8.981,4.938,45.6,3.453,-2.75,0.00773,1.089
"4118",558.324433630332,0.096,0.147,6.502,4.038,2.398,89.1,3.421,-2.927,0.00583,1.577
"4119",663.190776249394,0.154,0.119,4.826,8.405,0.076,26.8,3.901,-2.597,0.00337,1.535
"4120",1356.17663990706,0.135,0.175,5.322,9.79,2.567,97.3,3.235,-0.933,0.00322,1.546
"4121",935.817825375125,0.035,0.067,8.236,8.906,7.63,93,2.343,-2.217,0.00447,2.894
"4122",1394.74116894417,0.163,0.032,9.265,0.816,1.066,75.4,2.61,0.133,0.00472,1.408
"4123",533.315267879516,0.12,0.071,8.802,3.874,3.972,50.2,1.78,-1.393,0.00392,2.894
"4124",621.479850262403,0.044,0.07,1.141,7.146,2.578,61.8,3.2,0.962,0.00252,2.728
"4125",1425.32155476511,0.128,0.179,9.735,8.727,9.842,20,1.552,-0.152,0.00576,2.677
"4126",1428.21309529245,0.09,0.15,1.312,2.098,5.363,82.9,1.073,-1.7,0.00753,1.405
"4127",750.508202938363,0.055,0.196,7.603,5.535,2.659,52.2,2.036,-0.123,0.00129,2.075
"4128",505.292467074469,0.178,0.055,4.208,3.225,3.051,46,2.503,2.865,0.00071,1.916
"4129",1033.44657737762,0.133,0.173,3.004,0.251,9.53,79.5,3.113,-0.269,0.00034,2.209
"4130",1184.33172279038,0.084,0.114,1.328,1.622,1.662,37.8,2.371,0.932,0.00889,2.927
"4131",908.916227752343,0.154,0.02,2.909,8.181,3.223,35,2.516,-0.492,0.00563,1.51
"4132",781.27278201282,0.122,0.181,3.215,7.28,3.076,25.3,1.486,-1.309,0.00755,2.204
"4133",1383.66454956122,0.131,0.069,2.248,2.892,5.851,70.6,0.295,-2.305,0.00332,2.883
"4134",734.575944952667,0.012,0.108,1.788,8.857,4.986,61.3,1.735,-1.029,0.00892,2.421
"4135",1051.30989570171,0.08,0.179,6.906,7.937,1.575,99.4,3.67,1.694,0.00376,2.409
"4136",603.437435580418,0.06,0.127,7.913,0.788,3.63,77.1,1.596,2.634,0.00049,1.145
"4137",1100.37900367752,0.082,0.113,9.559,5.931,9.16,64.4,1.364,0.841,0.00356,1.655
"4138",1360.95165484585,0.175,0.101,3.03,1.128,2.689,96.4,1.627,1.905,0.00239,1.409
"4139",1175.58088270016,0.188,0.012,0.586,8.562,8.919,47.4,3.195,-0.023,0.00063,1.946
"4140",1447.75989023037,0.062,0.174,5.269,5.482,4.737,59.4,1.757,-2.829,1e-04,2.264
"4141",1381.54905685224,0.079,0.184,0.744,4.77,1.465,33.7,3.02,-2.62,0.00634,2.539
"4142",967.556179268286,0.143,0.183,9.749,4.541,3.69,3.2,2.792,-0.819,0.00794,2.584
"4143",1498.77958162688,0.053,0.199,1.762,8.698,2.194,40.2,2.522,-2.918,0.00648,1.485
"4144",794.138729339465,0.074,0.085,0.57,9.91,9.649,95.8,2.61,-2.927,0.00794,1.173
"4145",1191.94768974558,0.195,0.011,5.914,5.076,0.995,13,3.903,-2.13,0.00593,1.706
"4146",548.175640869886,0.16,0.15,3.826,2.764,2.448,7.2,2.833,-1.108,0.00259,2.244
"4147",1271.03615365922,0.192,0.109,4.628,7.718,9.277,42.9,1.876,-2.186,0.00654,1.643
"4148",1195.85491088219,0.187,0.083,4.435,0.338,1.575,66.9,2.34,0.433,0.0077,1.812
"4149",1059.32223657146,0.093,0.109,9.39,4.653,1.374,6.6,1.096,-0.304,0.00807,2.934
"4150",509.088275255635,0.088,0.116,5.029,1.696,3.351,47.4,0.964,-2.752,0.00426,2.462
"4151",649.50745832175,0.031,0.117,3.829,9.508,5.726,8.8,2.854,-2.923,0.00481,1.969
"4152",925.131999189034,0.08,0.056,8.215,4.255,6.967,67,1.815,2.256,0.00073,2.268
"4153",1398.58143008314,0.092,0.064,3.504,1.104,4.772,78.2,3.703,2.295,0.00513,1.692
"4154",914.120393106714,0.111,0.107,6.294,7.67,9.94,84.3,1.252,1.136,0.00267,1.404
"4155",657.010789960623,0.168,0.109,3.343,9.223,2.383,89.5,1.191,-0.18,0.00704,1.803
"4156",1050.40995310992,0.049,0.199,0.444,1.05,5.72,98.4,3.459,-2.324,0.00657,1.618
"4157",502.519134199247,0.131,0.142,4.993,3.888,2.339,13.3,0.623,-2.349,0.00327,1.533
"4158",1038.70522743091,0.029,0.156,5.929,6.462,9.309,21,0.774,0.867,0.00358,1.65
"4159",1056.96519603953,0.022,0.149,3.581,3.773,1.499,55.8,1.367,-0.831,0.0046,2.436
"4160",887.928327312693,0.144,0.18,9.112,8.7,7.317,42.1,3.173,0.512,0.0069,2.149
"4161",1371.66298320517,0.051,0.162,5.037,6.629,0.429,3.6,2.395,0.014,0.00322,2.895
"4162",1055.50280655734,0.121,0.195,4.403,8.704,5.372,65.4,1.064,-1.078,0.0018,1.307
"4163",1174.14117790759,0.117,0.069,6.026,7.452,1.036,27,3.006,1.669,0.00047,2.258
"4164",1258.14690953121,0.143,0.071,5.396,8.74,9.873,42.3,2.166,-2.301,0.00189,2.455
"4165",1477.22644312307,0.092,0.121,9.136,4.413,8.699,21.7,1.103,0.379,0.00508,2.108
"4166",1049.94303267449,0.113,0.049,5.553,5.259,6.882,10.7,1.434,-1.452,0.00803,2.615
"4167",1264.69349069521,0.194,0.161,6.015,8.467,5.635,15.2,0.666,-1.471,0.00052,2.164
"4168",707.373645389453,0.017,0.181,0.771,2.919,2.917,10.8,3.497,-2.543,0.00568,1.589
"4169",1382.12300906889,0.066,0.104,9.368,8.46,9.137,60.7,0.624,1.098,0.00051,2.639
"4170",730.403576046228,0.106,0.018,4.553,9.22,4.863,10.1,2.006,-1.069,0.00089,1.296
"4171",1473.1626722496,0.135,0.158,0.113,0.333,1.215,46.4,3.664,2.011,0.00673,2.729
"4172",522.183103952557,0.163,0.033,7.591,3.27,9.372,90.2,2.113,0.891,0.00259,2.596
"4173",1002.21886346117,0.107,0.155,0.697,0.509,2.322,11.7,3.444,1.309,0.00901,1.438
"4174",826.537825167179,0.091,0.103,0.577,4.235,3.386,25.5,1.945,-2.627,0.00962,2.663
"4175",1138.30577791668,0.045,0.033,9.055,6.511,7.131,87.1,1.184,-1.228,0.00182,1.055
"4176",1092.10368362255,0.183,0.091,0.655,9.803,0.99,7.1,2.168,-0.511,0.00096,2.337
"4177",978.583735181019,0.126,0.089,7.58,9.257,6.927,21,2.388,-2.195,0.00568,2.652
"4178",1414.21442828141,0.057,0.076,6.005,5.147,9.201,22.5,0.305,-2.628,0.00957,1.543
"4179",755.401571048424,0.065,0.167,2.927,1.167,4.866,49.6,0.616,-2.682,0.00261,2.835
"4180",740.596163552254,0.139,0.036,5.727,8.665,0.478,44.6,1.713,0.254,0.00611,1.601
"4181",743.803751422092,0.114,0.08,0.9,5.012,4.625,6.2,3.521,0.717,0.00328,2.262
"4182",1201.82332838885,0.176,0.143,2.676,7.889,5.879,16.4,0.01,-0.197,0.00441,1.255
